R5625886	CHEBI:16330	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3
R5625886	CHEBI:29117	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3
R5625886	CHEBI:17347	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3
R5625886	CHEBI:16842	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3
R1237044	CHEBI:15377	Erythrocytes take up carbon dioxide and release oxygen
R1237044	CHEBI:15378	Erythrocytes take up carbon dioxide and release oxygen
R1237044	CHEBI:15379	Erythrocytes take up carbon dioxide and release oxygen
R1237044	CHEBI:16526	Erythrocytes take up carbon dioxide and release oxygen
R1237044	CHEBI:17627	Erythrocytes take up carbon dioxide and release oxygen
R1237044	CHEBI:17544	Erythrocytes take up carbon dioxide and release oxygen
R1237044	CHEBI:17996	Erythrocytes take up carbon dioxide and release oxygen
R1237044	CHEBI:16908	Erythrocytes take up carbon dioxide and release oxygen
R1237044	CHEBI:18248	Erythrocytes take up carbon dioxide and release oxygen
R1237044	CHEBI:15846	Erythrocytes take up carbon dioxide and release oxygen
R1237044	CHEBI:29105	Erythrocytes take up carbon dioxide and release oxygen
R77285	CHEBI:15491	Beta oxidation of myristoyl-CoA to lauroyl-CoA
R77285	CHEBI:27402	Beta oxidation of myristoyl-CoA to lauroyl-CoA
R77285	CHEBI:15346	Beta oxidation of myristoyl-CoA to lauroyl-CoA
R77285	CHEBI:15377	Beta oxidation of myristoyl-CoA to lauroyl-CoA
R77285	CHEBI:15378	Beta oxidation of myristoyl-CoA to lauroyl-CoA
R77285	CHEBI:16238	Beta oxidation of myristoyl-CoA to lauroyl-CoA
R77285	CHEBI:15846	Beta oxidation of myristoyl-CoA to lauroyl-CoA
R77285	CHEBI:16908	Beta oxidation of myristoyl-CoA to lauroyl-CoA
R77285	CHEBI:15521	Beta oxidation of myristoyl-CoA to lauroyl-CoA
R77285	CHEBI:15351	Beta oxidation of myristoyl-CoA to lauroyl-CoA
R77285	CHEBI:17877	Beta oxidation of myristoyl-CoA to lauroyl-CoA
R77285	CHEBI:10723	Beta oxidation of myristoyl-CoA to lauroyl-CoA
R442660	CHEBI:57762	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:59888	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:60039	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:48950	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:17996	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:57844	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:57926	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:32551	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:32513	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:18357	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:28790	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:58315	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:58359	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:58095	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:28918	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:57305	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:57427	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:16958	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:18295	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:57912	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:35235	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:58045	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:57972	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:58048	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:33384	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:17750	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:32682	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:15891	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:18243	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:29101	Na+/Cl- dependent neurotransmitter transporters
R442660	CHEBI:18240	Na+/Cl- dependent neurotransmitter transporters
R196843	CHEBI:15422	Vitamin B2 (riboflavin) metabolism
R196843	CHEBI:15377	Vitamin B2 (riboflavin) metabolism
R196843	CHEBI:18420	Vitamin B2 (riboflavin) metabolism
R196843	CHEBI:16027	Vitamin B2 (riboflavin) metabolism
R196843	CHEBI:16238	Vitamin B2 (riboflavin) metabolism
R196843	CHEBI:17621	Vitamin B2 (riboflavin) metabolism
R196843	CHEBI:16761	Vitamin B2 (riboflavin) metabolism
R196843	CHEBI:17015	Vitamin B2 (riboflavin) metabolism
R196843	CHEBI:18367	Vitamin B2 (riboflavin) metabolism
R196843	CHEBI:29888	Vitamin B2 (riboflavin) metabolism
R2408508	CHEBI:17790	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:17154	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:29009	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:27760	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:77028	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:16335	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:16680	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:15422	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:15377	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:17627	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:18295	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:18405	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:15414	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:18420	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:9066	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:30021	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:15611	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:16134	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:57305	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:32816	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:16797	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:30831	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:29888	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:9096	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:16633	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:16503	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:57972	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:33384	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:27812	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:64685	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:18367	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R2408508	CHEBI:29103	Metabolism of ingested SeMet, Sec, MeSec into H2Se
R5659735	CHEBI:57912	Defective SLC6A19 causes Hartnup disorder (HND)
R5659735	CHEBI:35235	Defective SLC6A19 causes Hartnup disorder (HND)
R5659735	CHEBI:57762	Defective SLC6A19 causes Hartnup disorder (HND)
R5659735	CHEBI:58045	Defective SLC6A19 causes Hartnup disorder (HND)
R5659735	CHEBI:57972	Defective SLC6A19 causes Hartnup disorder (HND)
R5659735	CHEBI:58095	Defective SLC6A19 causes Hartnup disorder (HND)
R5659735	CHEBI:57844	Defective SLC6A19 causes Hartnup disorder (HND)
R5659735	CHEBI:33384	Defective SLC6A19 causes Hartnup disorder (HND)
R5659735	CHEBI:57305	Defective SLC6A19 causes Hartnup disorder (HND)
R5659735	CHEBI:57427	Defective SLC6A19 causes Hartnup disorder (HND)
R5659735	CHEBI:58359	Defective SLC6A19 causes Hartnup disorder (HND)
R5659735	CHEBI:58315	Defective SLC6A19 causes Hartnup disorder (HND)
R5659735	CHEBI:29101	Defective SLC6A19 causes Hartnup disorder (HND)
R1474151	CHEBI:17621	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:25941	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:62772	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:15372	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:15375	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:15422	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:15377	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:15378	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:17627	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:17804	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:10545	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:16474	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:16761	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:16095	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:18372	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:58095	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:16238	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:16504	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:29108	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:15996	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:18248	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:18009	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:29105	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1474151	CHEBI:30751	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
R1660662	CHEBI:18066	Glycosphingolipid metabolism
R1660662	CHEBI:18420	Glycosphingolipid metabolism
R1660662	CHEBI:18132	Glycosphingolipid metabolism
R1660662	CHEBI:28648	Glycosphingolipid metabolism
R1660662	CHEBI:16908	Glycosphingolipid metabolism
R1660662	CHEBI:17950	Glycosphingolipid metabolism
R1660662	CHEBI:52639	Glycosphingolipid metabolism
R1660662	CHEBI:15681	Glycosphingolipid metabolism
R1660662	CHEBI:15422	Glycosphingolipid metabolism
R1660662	CHEBI:15377	Glycosphingolipid metabolism
R1660662	CHEBI:28037	Glycosphingolipid metabolism
R1660662	CHEBI:28424	Glycosphingolipid metabolism
R1660662	CHEBI:16197	Glycosphingolipid metabolism
R1660662	CHEBI:16761	Glycosphingolipid metabolism
R1660662	CHEBI:17761	Glycosphingolipid metabolism
R1660662	CHEBI:18259	Glycosphingolipid metabolism
R1660662	CHEBI:15846	Glycosphingolipid metabolism
R1660662	CHEBI:29108	Glycosphingolipid metabolism
R1660662	CHEBI:18313	Glycosphingolipid metabolism
R1660662	CHEBI:16393	Glycosphingolipid metabolism
R1660662	CHEBI:18318	Glycosphingolipid metabolism
R1660662	CHEBI:16136	Glycosphingolipid metabolism
R1660662	CHEBI:15904	Glycosphingolipid metabolism
R1660662	CHEBI:61048	Glycosphingolipid metabolism
R1660662	CHEBI:51013	Glycosphingolipid metabolism
R1660662	CHEBI:17925	Glycosphingolipid metabolism
R1660662	CHEBI:18390	Glycosphingolipid metabolism
R1660662	CHEBI:16189	Glycosphingolipid metabolism
R1660662	CHEBI:16814	Glycosphingolipid metabolism
R1660662	CHEBI:17636	Glycosphingolipid metabolism
R1660662	CHEBI:16650	Glycosphingolipid metabolism
R1660662	CHEBI:17012	Glycosphingolipid metabolism
R1660662	CHEBI:18368	Glycosphingolipid metabolism
R1660662	CHEBI:28689	Glycosphingolipid metabolism
R1660662	CHEBI:17659	Glycosphingolipid metabolism
R1660661	CHEBI:9254	Sphingolipid de novo biosynthesis
R1660661	CHEBI:16908	Sphingolipid de novo biosynthesis
R1660661	CHEBI:15521	Sphingolipid de novo biosynthesis
R1660661	CHEBI:17862	Sphingolipid de novo biosynthesis
R1660661	CHEBI:17600	Sphingolipid de novo biosynthesis
R1660661	CHEBI:15377	Sphingolipid de novo biosynthesis
R1660661	CHEBI:15378	Sphingolipid de novo biosynthesis
R1660661	CHEBI:15379	Sphingolipid de novo biosynthesis
R1660661	CHEBI:17553	Sphingolipid de novo biosynthesis
R1660661	CHEBI:16474	Sphingolipid de novo biosynthesis
R1660661	CHEBI:16761	Sphingolipid de novo biosynthesis
R1660661	CHEBI:17761	Sphingolipid de novo biosynthesis
R1660661	CHEBI:31998	Sphingolipid de novo biosynthesis
R1660661	CHEBI:15846	Sphingolipid de novo biosynthesis
R1660661	CHEBI:15756	Sphingolipid de novo biosynthesis
R1660661	CHEBI:16393	Sphingolipid de novo biosynthesis
R1660661	CHEBI:16038	Sphingolipid de novo biosynthesis
R1660661	CHEBI:16110	Sphingolipid de novo biosynthesis
R1660661	CHEBI:31488	Sphingolipid de novo biosynthesis
R1660661	CHEBI:17585	Sphingolipid de novo biosynthesis
R1660661	CHEBI:15346	Sphingolipid de novo biosynthesis
R1660661	CHEBI:15422	Sphingolipid de novo biosynthesis
R1660661	CHEBI:18367	Sphingolipid de novo biosynthesis
R1660661	CHEBI:73204	Sphingolipid de novo biosynthesis
R1660661	CHEBI:17636	Sphingolipid de novo biosynthesis
R1660661	CHEBI:16526	Sphingolipid de novo biosynthesis
R1660661	CHEBI:33384	Sphingolipid de novo biosynthesis
R1660661	CHEBI:46961	Sphingolipid de novo biosynthesis
R1660661	CHEBI:37550	Sphingolipid de novo biosynthesis
R1660661	CHEBI:16566	Sphingolipid de novo biosynthesis
R1660661	CHEBI:18009	Sphingolipid de novo biosynthesis
R1660661	CHEBI:16893	Sphingolipid de novo biosynthesis
R1660661	CHEBI:17408	Sphingolipid de novo biosynthesis
R1482798	CHEBI:60431	Acyl chain remodeling of CL
R1482798	CHEBI:15346	Acyl chain remodeling of CL
R1482798	CHEBI:29017	Acyl chain remodeling of CL
R1482798	CHEBI:15377	Acyl chain remodeling of CL
R1482798	CHEBI:16038	Acyl chain remodeling of CL
R1482798	CHEBI:16110	Acyl chain remodeling of CL
R1482798	CHEBI:15904	Acyl chain remodeling of CL
R1482798	CHEBI:60430	Acyl chain remodeling of CL
R1482798	CHEBI:29108	Acyl chain remodeling of CL
R1482798	CHEBI:17504	Acyl chain remodeling of CL
R1482798	CHEBI:28494	Acyl chain remodeling of CL
R1482798	CHEBI:17984	Acyl chain remodeling of CL
R390247	CHEBI:16240	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:16908	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:15521	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:15351	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:27537	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:15377	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:15378	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:15379	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:16474	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:50583	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:15846	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:15531	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:15491	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:85939	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:16238	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:15904	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:10723	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:50998	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:15346	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:16526	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:17984	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:27700	Beta-oxidation of very long chain fatty acids
R390247	CHEBI:18009	Beta-oxidation of very long chain fatty acids
R77108	CHEBI:15345	Utilization of Ketone Bodies
R77108	CHEBI:15741	Utilization of Ketone Bodies
R77108	CHEBI:10983	Utilization of Ketone Bodies
R77108	CHEBI:13705	Utilization of Ketone Bodies
R77108	CHEBI:15378	Utilization of Ketone Bodies
R77108	CHEBI:15380	Utilization of Ketone Bodies
R77108	CHEBI:16908	Utilization of Ketone Bodies
R77108	CHEBI:15346	Utilization of Ketone Bodies
R77108	CHEBI:15846	Utilization of Ketone Bodies
R77108	CHEBI:15351	Utilization of Ketone Bodies
R1483213	CHEBI:29888	Synthesis of PE
R1483213	CHEBI:16732	Synthesis of PE
R1483213	CHEBI:15343	Synthesis of PE
R1483213	CHEBI:15422	Synthesis of PE
R1483213	CHEBI:15377	Synthesis of PE
R1483213	CHEBI:18420	Synthesis of PE
R1483213	CHEBI:16038	Synthesis of PE
R1483213	CHEBI:16000	Synthesis of PE
R1483213	CHEBI:17553	Synthesis of PE
R1483213	CHEBI:17815	Synthesis of PE
R1483213	CHEBI:16134	Synthesis of PE
R1483213	CHEBI:16337	Synthesis of PE
R1483213	CHEBI:16761	Synthesis of PE
R1483213	CHEBI:17677	Synthesis of PE
R1483213	CHEBI:17361	Synthesis of PE
R1483213	CHEBI:18303	Synthesis of PE
R1483213	CHEBI:18367	Synthesis of PE
R1483213	CHEBI:16526	Synthesis of PE
R1483213	CHEBI:29035	Synthesis of PE
R2393930	CHEBI:63728	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:17797	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:16027	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:63211	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:16960	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:17808	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:15377	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:18420	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:65135	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:65134	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:65119	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:17202	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:29035	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:70963	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:70964	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:63208	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:63223	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:63220	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:28823	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:29888	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:18367	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:28806	Phosphate bond hydrolysis by NUDT proteins
R2393930	CHEBI:65129	Phosphate bond hydrolysis by NUDT proteins
R1614635	CHEBI:17750	Sulfur amino acid metabolism
R1614635	CHEBI:29888	Sulfur amino acid metabolism
R1614635	CHEBI:57844	Sulfur amino acid metabolism
R1614635	CHEBI:16680	Sulfur amino acid metabolism
R1614635	CHEBI:15422	Sulfur amino acid metabolism
R1614635	CHEBI:15377	Sulfur amino acid metabolism
R1614635	CHEBI:15378	Sulfur amino acid metabolism
R1614635	CHEBI:17728	Sulfur amino acid metabolism
R1614635	CHEBI:17230	Sulfur amino acid metabolism
R1614635	CHEBI:16238	Sulfur amino acid metabolism
R1614635	CHEBI:17621	Sulfur amino acid metabolism
R1614635	CHEBI:28115	Sulfur amino acid metabolism
R1614635	CHEBI:16335	Sulfur amino acid metabolism
R1614635	CHEBI:15982	Sulfur amino acid metabolism
R1614635	CHEBI:18420	Sulfur amino acid metabolism
R1614635	CHEBI:29105	Sulfur amino acid metabolism
R1614635	CHEBI:15846	Sulfur amino acid metabolism
R1614635	CHEBI:29103	Sulfur amino acid metabolism
R1614635	CHEBI:18367	Sulfur amino acid metabolism
R1614635	CHEBI:15414	Sulfur amino acid metabolism
R1614635	CHEBI:17724	Sulfur amino acid metabolism
R193368	CHEBI:2290	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:28533	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:16027	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:16240	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:17278	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:16908	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:28477	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:52050	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:28701	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:37642	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:27428	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:2288	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:15422	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:15377	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
R193368	CHEBI:15378	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
